year,month,day,day_month,period,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),sw(10),sw(11),sw(12),sw(13),sw(14),sw(15),sw(16),sw(17),sw(18),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3(9),no3(10),no3(11),no3(12),no3(13),no3(14),no3(15),nh4(1),nh4(2),nh4(3),nh4(4),nh4(5),nh4(6),nh4(7),nh4(8),nh4(9),nh4(10),nh4(11),nh4(12),nh4(13),nh4(14),nh4(15),no3_025,no3_2590,nh4_025,nh4_2590,sw_dep_025,sw_dep_2590,sw_dep_90180,no3_030,no3_3080,nh4_030,nh4_3080,sw_dep_030,sw_dep_3080,rain,T,ET,swdep(1),swdep(2),swdep(3),swdep(4),swdep(5),swdep(6),swdep(7),swdep(8),swdep(9),swdep(10),swdep(11),swdep(12),swdep(13),swdep(14),swdep(15),swdep(16),swdep(17),swdep(18),es,runoff,drain,eo,h,drain_25,drain_90,drain_180,cum_rain,cum_ET,cum_E,cum_T,cdrain_25,cdrain_90,cdrain180,cum_drain,no3(),nh4(),nit_tot(),leach_no3,cleach_25,cleach_90,urea(),biom_n(),fom_n(),hum_n(),sum@soiln2_dnit[],sum@soiln2_dlt_n_min[],surfaceom_n,surfaceom_wt,surfaceom_cover,L_dlt_n_fixed,P_dlt_n_fixed,W_biomass_n,W_root_n,L_biomass_n,L_root_n,C_biomass_n,C_root_n,P_biomass_n,P_root_n,cum_nmin010,cum_nmin1020,cum_nmin2030,no3_010,nh4_010,fom_n_010,biom_n_010,hum_n_010,no3_sol_20,no3_sol_30,no3_sol_50,no3_sol_90,cumnetdrain120
(year),(month),(day),(day),(),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(),(),(),(),(),(),(),(),(),(),(),(),(),(mm),(),(),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(),(),(),(),(),(),(),(),(),(),(),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(),(),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(m^2/m^2),(g/m^2),(g/m^2),(g/m^2),(?),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(),(),(),(),(),(),(),(),(ppm),(ppm),(ppm),(ppm),()
2000,10,286,12,16.000000,0.063375,0.088373,0.169367,0.188759,0.203245,0.213742,0.211077,0.229045,0.235282,0.254898,0.270003,0.280681,0.291457,0.305899,0.319626,0.334336,0.336247,0.337330,0.130727,0.274589,0.762141,1.120030,1.507263,1.801299,2.220143,2.732490,4.056646,4.054142,2.534945,1.620690,1.455350,0.994093,0.669543,0.007358,0.050722,0.126987,0.253069,0.529977,0.121707,0.079442,0.054139,0.062783,0.054814,0.011806,0.000000,0.000000,0.000000,0.001089,5.596049,14.330894,1.089820,0.257081,48.755924,127.678940,269.596313,6.706120,11.953349,1.129541,0.211457,59.309757,119.730095,8.400000,53.567825,63.122833,0.316877,0.883726,3.387348,7.550369,15.243383,21.374221,21.107665,22.904489,35.292240,50.979533,54.000646,56.136243,58.291486,45.884900,31.962569,25.075191,16.812345,8.433255,9.127806,0.000000,0.000000,62.806980,0.000000,0.062397,0.293007,0.000000,326.799957,321.497833,197.891479,123.606392,112.170883,86.890518,49.997269,49.997269,27.133390,1.381569,4666.804199,0.000000,26.837280,4.823214,0.000000,165.538239,6.840233,4465.910645,0.019460,3.251933,0.164149,41.784946,0.000000,0.000000,3.745032,0.000000,?,0.000000,0.000000,0.000000,0.000000,15.451730,6.788965,196.377213,43.752045,29.279299,2.789908,0.614795,0.931398,68.086868,1119.238159,14.834113,9.887979,10.518183,11.494443,45.246552
2000,10,297,23,16.000000,0.326683,0.327616,0.328530,0.331158,0.316826,0.287461,0.274471,0.283395,0.244474,0.244370,0.264323,0.277576,0.287860,0.300871,0.310380,0.327607,0.329751,0.330644,0.012699,0.035444,0.094855,0.363447,1.465297,2.482545,2.730698,3.247776,4.271576,3.939599,2.493388,1.584711,1.419887,0.957667,0.652346,0.009133,0.034729,0.085162,0.209088,0.445257,0.181150,0.085122,0.052374,0.053459,0.034247,0.000000,0.000000,0.000000,0.000000,0.000000,4.454287,15.436343,0.964519,0.225202,77.234535,147.636169,265.012238,5.819636,12.824300,1.007080,0.182641,90.958099,127.608078,64.300003,27.776384,34.764450,1.633414,3.276159,6.570601,13.246320,23.761921,28.746123,27.447125,28.339457,36.671134,48.873928,52.864657,55.515191,57.571905,45.130611,31.038034,24.570544,16.487528,8.266109,7.085837,0.000000,0.000000,38.752018,0.000000,18.277395,0.008759,0.000000,391.099945,351.423706,204.977310,146.446396,131.938705,86.897278,49.997269,49.997269,26.952543,1.219000,4666.508789,0.000000,28.591301,4.839645,0.000000,164.997620,7.798400,4465.541016,0.105214,1.672965,0.128801,33.244095,0.000000,0.000000,1.351045,0.000000,?,0.000000,0.000000,0.000000,0.000000,16.289663,7.323542,197.425797,43.959030,29.403507,0.994877,0.486531,0.965405,67.508286,1118.981567,2.743760,6.166578,9.948941,11.648333,41.851395
2000,11,312,7,16.000000,0.259426,0.259753,0.260152,0.261707,0.258010,0.243398,0.223224,0.239517,0.243002,0.246828,0.262618,0.276357,0.286527,0.298765,0.302967,0.322492,0.324698,0.325489,0.103587,0.173332,0.316219,0.648766,1.196177,1.916610,2.113020,2.581121,4.203728,4.266813,2.457959,1.517699,1.356701,0.901512,0.627452,0.044343,0.082035,0.135681,0.236592,0.501371,0.113508,0.064810,0.038697,0.038342,0.016390,0.000000,0.000000,0.000000,0.000000,0.000000,4.354691,14.393661,1.113530,0.158239,63.256573,133.326096,262.509155,5.411201,12.108172,1.145935,0.125834,74.417763,120.928909,35.099998,44.397755,56.463669,1.297129,2.597534,5.203045,10.468281,19.350756,24.339826,22.322378,23.951681,36.450374,49.365667,52.523685,55.271424,57.305364,44.814743,30.296700,24.186929,16.234922,8.137227,12.787501,0.000000,0.000000,68.336388,0.000000,20.980772,0.241923,0.000000,426.199921,412.416687,217.764801,194.651840,151.447281,87.139915,49.997269,49.997269,25.603817,1.301208,4664.777832,0.000000,30.044956,4.881296,0.000000,164.287857,8.724817,4464.860840,0.122354,2.828180,0.090006,23.625015,0.000000,0.000000,6.633230,0.000000,?,0.000000,0.000000,0.000000,0.000000,23.194891,7.216443,199.358994,44.320915,29.607679,1.640630,0.665775,0.961594,66.373543,1118.494141,6.197449,6.181551,9.465928,11.532744,39.762695
2000,11,325,20,16.000000,0.070932,0.162492,0.194442,0.207728,0.215016,0.211791,0.204009,0.217871,0.222398,0.235372,0.258243,0.273199,0.283264,0.295638,0.298962,0.319486,0.321742,0.322502,0.086780,0.322759,0.521249,1.031474,1.677008,1.951783,2.092879,2.433840,3.898159,4.076610,2.374011,1.434384,1.277745,0.842495,0.607990,0.031724,0.073750,0.134801,0.240940,0.615234,0.112079,0.060403,0.033188,0.027020,0.002182,0.000000,0.000000,0.000000,0.000000,0.000000,5.591053,13.688494,1.208528,0.122793,51.482895,122.551262,259.469849,6.637493,11.455049,1.238729,0.092592,61.683357,112.421753,15.790000,31.327984,41.626827,0.354658,1.624919,3.888848,8.309136,16.126194,21.179140,20.400922,21.787138,33.359772,47.074383,51.648585,54.639806,56.652712,44.345692,29.896223,23.961465,16.087106,8.062554,9.993581,0.000000,0.000000,53.194107,0.000000,0.039021,0.003481,0.000000,441.989929,452.925140,227.758392,225.166672,151.468109,87.142525,49.997269,49.997269,25.875704,1.360446,4664.080078,0.000000,30.033039,4.902432,0.000000,163.391663,9.384589,4464.067383,0.000000,3.038671,0.058600,15.617354,0.000000,0.000000,6.302416,0.000000,?,0.000000,0.000000,0.000000,0.000000,29.744432,7.042681,201.501633,44.723763,29.823984,2.521265,0.686293,0.920507,65.095268,1117.928711,12.413740,10.399278,10.258746,11.685209,37.792557
2000,12,340,5,16.000000,0.064294,0.096715,0.175233,0.189916,0.173696,0.199912,0.197807,0.210453,0.214873,0.226686,0.252280,0.268037,0.278000,0.290856,0.295983,0.316627,0.319099,0.319887,0.140197,0.319045,0.914523,1.938329,2.372024,2.350081,2.314058,2.481650,3.825124,3.905276,2.267375,1.344775,1.192396,0.782539,0.590211,0.017090,0.049753,0.102850,0.228758,0.675417,0.160488,0.078594,0.030233,0.020074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.034199,13.659796,1.234356,0.128901,45.408367,118.276062,255.361450,9.191228,11.369080,1.273653,0.089604,55.298695,108.503769,8.210000,19.743790,27.066757,0.321471,0.967154,3.504661,7.596655,13.027227,19.991200,19.780652,21.045291,32.230891,45.337259,50.456060,53.607480,55.600006,43.628426,29.598328,23.747060,15.954960,7.997164,7.145986,0.000000,0.000000,100.043213,0.000000,0.000419,0.000185,0.000000,450.199921,476.142609,234.904388,241.238205,151.468445,87.142670,49.997269,49.997269,28.018999,1.391491,4663.754883,0.000000,30.027256,4.925378,0.000000,162.166992,9.142487,4463.036133,0.000000,3.693159,0.041197,11.079230,0.000000,0.000000,0.836057,0.000000,?,0.000000,0.000000,0.000000,0.000000,30.725422,0.000000,203.699753,45.334175,30.233688,4.102769,0.623590,0.825479,63.797935,1117.272949,25.515565,18.208204,11.698594,11.867882,35.312511
2000,12,346,11,16.000000,0.058558,0.067637,0.135560,0.184013,0.174571,0.199901,0.197804,0.210451,0.214863,0.226697,0.252277,0.268039,0.278001,0.290879,0.297138,0.315888,0.318258,0.319020,0.196643,0.333252,1.077372,2.396013,2.821147,2.598712,2.451703,2.549135,3.857993,3.900150,2.251754,1.323995,1.171207,0.767165,0.588669,0.013742,0.041609,0.068955,0.258826,0.707748,0.184116,0.094007,0.033850,0.024871,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.423139,13.884858,1.274996,0.152728,44.123875,118.272781,255.361511,10.648991,11.533130,1.321999,0.105724,54.014057,108.504204,0.000000,0.000000,1.688822,0.292789,0.676369,2.711203,7.360539,13.092850,19.990125,19.780361,21.045085,32.229475,45.339464,50.455465,53.607779,55.600261,43.631915,29.713819,23.691597,15.912903,7.975505,1.284421,0.000000,0.000000,42.621387,0.000000,0.000054,0.000057,0.000000,450.199921,477.427032,236.188812,241.238205,151.468536,87.142715,49.997269,49.997269,29.580736,1.455647,4663.758789,0.000000,30.028395,4.934519,0.000000,161.450348,8.696108,4462.576660,0.000000,1.640225,0.037653,10.145582,0.000000,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,30.725422,0.000000,204.607452,45.603020,30.432596,4.943662,0.619048,0.770987,63.248806,1116.983643,32.552140,21.547234,12.394631,11.970386,35.312572
2000,12,347,12,17.000000,0.058342,0.066949,0.128633,0.182928,0.174654,0.199899,0.197803,0.210451,0.214862,0.226699,0.252277,0.268039,0.278002,0.290884,0.297311,0.315778,0.318129,0.318887,0.207353,0.348586,1.067168,2.478155,2.899720,2.644707,2.477774,2.562166,3.865894,3.899603,2.249139,1.320302,1.167529,0.764500,0.588377,0.014745,0.040421,0.070209,0.268521,0.723969,0.192310,0.098982,0.035630,0.025514,0.000057,0.000000,0.000000,0.000000,0.000000,0.000000,9.645689,13.930006,1.310175,0.160183,43.940010,118.272232,255.361511,10.884576,11.566550,1.359666,0.110692,53.830170,108.504280,0.000000,0.000000,0.187223,0.291709,0.669486,2.572666,7.317119,13.099087,19.989945,19.780313,21.045051,32.229240,45.339832,50.455366,53.607829,55.600304,43.632602,29.731112,23.683348,15.906474,7.972167,0.183854,0.000000,0.000000,8.894359,0.000000,0.000009,0.000010,0.000000,0.000000,0.183854,0.183854,0.000000,0.000009,0.000010,0.000000,0.000000,29.839550,1.498194,4663.759277,0.000000,0.000401,0.001527,0.000000,161.310410,8.618279,4462.492188,0.000000,0.301763,0.037554,10.119231,0.000000,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,30.725422,0.000000,204.758759,45.656662,30.472639,5.067835,0.635219,0.762733,63.155159,1116.934692,33.867903,22.136811,12.526466,11.994991,0.000014
2000,12,348,13,17.000000,0.059756,0.068226,0.122891,0.181837,0.174725,0.199898,0.197803,0.210450,0.214860,0.226701,0.252276,0.268039,0.278002,0.290889,0.297479,0.315671,0.318004,0.318756,0.217159,0.363344,1.053979,2.563010,2.980824,2.695406,2.508096,2.578747,3.877053,3.900458,2.250524,1.321209,1.167581,0.765008,0.589687,0.000000,0.005609,0.072239,0.279710,0.747919,0.213492,0.115207,0.045347,0.034907,0.004908,0.002289,0.000096,0.000329,0.000000,0.000926,9.873722,13.989616,1.318969,0.201513,43.806458,118.271683,255.361526,11.127770,11.610306,1.376572,0.142766,53.696587,108.504349,0.000000,0.000000,0.183854,0.298781,0.682263,2.457828,7.273474,13.104346,19.989764,19.780264,21.045017,32.229004,45.340199,50.455268,53.607879,55.600347,43.633320,29.747917,23.675335,15.900196,7.968903,0.133599,0.000000,0.000000,4.804938,0.000000,0.000009,0.000010,0.000000,0.000000,0.317453,0.317453,0.000000,0.000018,0.000019,0.000000,0.000000,30.133371,1.550736,4733.323730,0.000000,0.000866,0.003056,0.000000,162.632797,76.502243,4462.503906,0.000000,0.396200,127.105637,9824.742188,0.859553,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,204.914444,45.722420,30.529194,5.191100,0.606864,5.433409,63.344036,1116.905762,35.237771,22.746837,12.679790,12.029702,-0.000040
2000,12,363,28,17.000000,0.058285,0.067619,0.140607,0.170948,0.175031,0.199870,0.197795,0.210445,0.214836,0.226728,0.252269,0.268043,0.278005,0.290984,0.299531,0.314349,0.316416,0.317093,0.247283,0.416270,1.353531,3.375442,4.385105,3.691916,3.146147,2.946254,4.163707,3.976063,2.301838,1.339619,1.174598,0.775761,0.619347,0.000757,0.006151,0.054658,0.183450,0.885305,0.272110,0.155085,0.071056,0.065145,0.024507,0.014949,0.003216,0.004350,0.001691,0.008839,13.469547,15.383090,1.402431,0.323267,43.731998,118.263443,255.361679,15.042621,12.659098,1.479973,0.238250,53.621769,108.505440,7.200000,0.000000,7.204656,0.291427,0.676187,2.812139,6.837921,13.127289,19.987036,19.779538,21.044502,32.225470,45.345697,50.453797,53.608622,55.601025,43.647653,29.953150,23.576203,15.820790,7.927335,7.274374,0.000000,0.000000,108.370659,0.000000,0.000135,0.000147,0.000000,7.200000,7.591828,7.591828,0.000000,0.000153,0.000166,0.000000,0.000000,35.254517,1.778314,4734.414551,0.000000,0.016556,0.026198,0.000000,174.649551,60.466503,4462.265137,0.000000,5.871427,5.264275,406.938965,0.078079,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,207.227280,46.675411,31.346375,6.854228,0.540118,3.744233,64.572411,1116.398438,49.363568,33.404498,15.906069,12.920548,0.000048
2001,1,12,12,17.000000,0.054967,0.058335,0.068636,0.159807,0.175044,0.199843,0.197788,0.210440,0.214813,0.226756,0.252262,0.268047,0.278009,0.291122,0.300964,0.313371,0.315221,0.315836,0.416346,0.636329,1.125446,4.159003,5.784225,4.722878,3.800692,3.348506,4.507924,4.087493,2.378024,1.369488,1.192002,0.794576,0.660029,0.007541,0.016743,0.049630,0.228935,0.967674,0.316523,0.187545,0.081713,0.064787,0.026911,0.018638,0.006428,0.007460,0.004376,0.013495,16.844227,16.933626,1.587046,0.370275,41.735771,118.255226,255.361832,18.744574,13.844269,1.680819,0.267184,51.625179,108.506508,4.400000,0.000000,6.473733,0.274833,0.583349,1.372721,6.392269,13.128290,19.984310,19.778811,21.043985,32.221942,45.351177,50.452346,53.609359,55.601775,43.668343,30.096402,23.502844,15.761039,7.895889,6.396318,0.000000,0.000000,108.435417,0.000000,0.000135,0.000147,0.000000,11.599999,13.988146,13.988146,0.000000,0.000288,0.000313,0.000000,0.000000,40.366367,2.024631,4734.413574,0.000000,0.049880,0.049948,0.000000,179.333969,50.951164,4461.737793,0.000000,5.358167,5.264275,406.938965,0.078079,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,208.938934,47.616455,32.161396,8.265199,0.625407,3.130513,63.964993,1115.907959,65.063014,44.059246,19.215979,13.990229,-0.000024
2001,1,23,23,17.000000,0.053928,0.056296,0.062572,0.134998,0.174970,0.199823,0.197783,0.210436,0.214796,0.226776,0.252256,0.268049,0.278012,0.291248,0.301751,0.312790,0.314508,0.315084,0.541641,0.809422,1.335603,4.147417,6.920629,5.624429,4.390920,3.713672,4.822675,4.194358,2.452117,1.401327,1.213107,0.815647,0.697927,0.010220,0.019648,0.051222,0.135827,1.014595,0.331861,0.198891,0.087031,0.066271,0.030304,0.021080,0.008743,0.009651,0.006453,0.016660,19.379141,18.347683,1.563373,0.393037,40.589001,118.249207,255.361938,21.574602,14.926165,1.662819,0.283051,50.478142,108.507286,0.000000,0.000000,1.175298,0.269639,0.562959,1.251436,5.399906,13.122743,19.982318,19.778277,21.043605,32.219358,45.355183,50.451294,53.609897,55.602388,43.687133,30.175130,23.459239,15.725399,7.877104,1.147365,0.000000,0.000000,81.884796,0.000000,0.000099,0.000112,0.000000,11.599999,15.135513,15.135513,0.000000,0.000387,0.000425,0.000000,0.000000,44.500271,2.034003,4734.413574,0.000000,0.086508,0.067899,0.000000,181.456421,45.122955,4461.299805,0.000000,4.143266,5.264275,406.938965,0.078079,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,209.927536,48.396564,32.861645,9.140960,0.555115,2.883516,63.519901,1115.611450,76.805354,52.737667,22.200719,14.968252,-0.000600
2001,2,38,7,17.000000,0.193103,0.225156,0.238451,0.254026,0.263102,0.259010,0.214253,0.210437,0.214772,0.226803,0.252249,0.268053,0.278017,0.291446,0.302567,0.312125,0.313692,0.314224,0.422942,0.879030,1.497747,2.778375,8.220528,9.786812,5.840169,4.259104,5.318550,4.376432,2.585575,1.463956,1.259500,0.860042,0.769235,0.024590,0.052431,0.115172,0.321772,1.235223,0.388424,0.212420,0.093826,0.068879,0.038016,0.023372,0.011908,0.012224,0.009097,0.020093,23.585434,21.087042,2.137612,0.424827,63.780838,125.810783,255.362091,26.505518,16.874170,2.243822,0.306931,74.493492,109.332787,53.900002,0.000000,22.932943,0.965513,2.251556,4.769024,10.161040,19.732675,25.901027,21.425316,21.043660,32.215840,45.360629,50.449876,53.610626,55.603326,43.716935,30.256676,23.409375,15.684623,7.855595,29.059818,0.000000,0.000000,95.431480,0.000000,1.477538,0.000158,0.000000,65.500000,44.195332,44.195332,0.000000,1.648859,0.000584,0.000000,0.000000,51.802174,2.650999,4736.276855,0.000000,0.762205,0.093256,0.000000,184.342621,37.497452,4459.983887,0.194188,9.098862,3.206898,247.968704,0.048312,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,214.098297,49.633476,33.814373,8.318270,0.925706,1.870950,63.864151,1114.645020,27.343412,41.659469,27.258265,16.509115,-0.000598
2001,2,51,20,17.000000,0.066620,0.133131,0.192719,0.215102,0.230502,0.240672,0.217929,0.210511,0.214752,0.226827,0.252243,0.268056,0.278021,0.291640,0.303091,0.311637,0.313095,0.313593,0.467481,1.472593,3.096118,4.597641,8.438926,9.840837,6.649405,4.712012,5.713407,4.545925,2.706224,1.528280,1.308228,0.909039,0.836837,0.020028,0.047099,0.130547,0.315796,1.243717,0.277479,0.175845,0.078011,0.071550,0.035125,0.026558,0.014039,0.014657,0.011706,0.023401,27.913595,22.973862,2.034666,0.373810,55.477673,124.348305,255.362228,31.238298,18.296047,2.122588,0.272608,66.374123,109.525658,17.099998,0.000000,29.778170,0.333098,1.331313,3.854373,8.604079,17.287614,24.067196,21.792898,21.051075,32.212803,45.365334,50.448663,53.611254,55.604251,43.745934,30.309096,23.372796,15.654743,7.839828,24.034281,0.000000,0.000000,77.430923,0.000000,0.548301,0.000138,0.000000,82.599998,68.229622,68.229622,0.000000,2.036470,0.000722,0.000000,0.000000,58.363014,2.508822,4736.813477,0.000000,1.020513,0.116139,0.000000,184.429321,32.842182,4458.670410,0.001443,7.819403,1.900749,147.031113,0.028919,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,218.001923,50.601040,34.531727,12.446808,0.928042,1.354453,63.049973,1113.685425,53.435599,48.814868,30.511801,17.736447,0.992214
2001,3,66,7,17.000000,0.060724,0.078874,0.173865,0.203346,0.219232,0.234104,0.218014,0.210612,0.214729,0.226854,0.252236,0.268060,0.278027,0.291881,0.303538,0.311150,0.312500,0.312965,0.601814,1.145924,3.611797,5.748513,8.690470,8.732000,6.438350,4.872860,6.075744,4.759899,2.867720,1.617712,1.378490,0.980690,0.925204,0.017391,0.043578,0.117002,0.331476,1.321541,0.281950,0.182815,0.083897,0.070302,0.040051,0.028238,0.016287,0.016689,0.014147,0.025738,28.530518,23.580713,2.112938,0.391184,52.556263,123.705872,255.362396,31.749693,18.927679,2.204345,0.285657,63.456940,109.541931,9.000000,0.000000,10.752913,0.303619,0.788740,3.477307,8.133820,16.442407,23.410368,21.801357,21.061187,32.209320,45.370746,50.447281,53.611975,55.605462,43.782135,30.353763,23.336287,15.625002,7.824134,10.548397,0.000000,0.000000,89.644310,0.000000,0.089525,0.000164,0.000000,91.599998,78.778015,78.778015,0.000000,2.119142,0.000887,0.000000,0.000000,60.056873,2.613279,4730.593262,0.000000,1.166978,0.143590,0.000000,182.402008,28.513712,4457.006836,0.000000,8.580295,1.531362,118.481590,0.023363,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,221.823334,51.749168,35.380806,14.004871,0.949961,1.075436,61.104836,1112.551270,70.674206,52.854001,29.531876,18.863311,2.345365
2001,3,81,22,17.000000,0.262088,0.262389,0.262673,0.263429,0.256512,0.248564,0.222698,0.210741,0.214706,0.226881,0.252230,0.268063,0.278034,0.292136,0.303855,0.310726,0.311984,0.312421,0.564050,1.134694,2.513170,4.973813,9.724751,8.861963,6.274578,4.860973,6.055392,4.913450,3.013226,1.706713,1.449480,1.058295,1.007305,0.019208,0.065954,0.129472,0.249260,0.957938,0.197021,0.124750,0.071002,0.076804,0.037909,0.031768,0.018521,0.019072,0.016888,0.028148,27.772442,23.611006,1.618853,0.326349,63.819756,125.629143,255.362564,30.909731,18.967104,1.681228,0.248090,74.954636,109.791000,40.150002,0.000000,25.705612,1.310441,2.623886,5.253452,10.537154,19.238387,24.856435,22.269762,21.074126,32.205862,45.376138,50.445918,53.612692,55.606842,43.820370,30.385534,23.304459,15.599193,7.810519,28.082115,0.000000,0.000000,68.685028,0.000000,0.473498,0.000171,0.000000,131.749985,106.860115,106.860115,0.000000,2.619734,0.001059,0.000000,0.000000,59.785580,2.065636,4724.186035,0.000000,1.440098,0.172142,0.000000,181.056839,25.516626,4455.760742,0.103331,6.646233,0.826627,64.003876,0.012676,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,224.855026,52.557999,35.992237,12.427311,0.783207,0.898071,59.977673,1111.699951,47.202617,50.548679,28.175326,18.802143,2.667125
2001,3,85,26,17.000000,0.071139,0.169844,0.205640,0.225066,0.238527,0.243987,0.223378,0.210803,0.214700,0.226888,0.252228,0.268064,0.278036,0.292205,0.303923,0.310622,0.311857,0.312287,0.482371,1.822148,3.215600,4.514009,8.824678,8.382754,6.183589,4.832522,6.030066,4.914768,3.042196,1.726309,1.465081,1.077041,1.024060,0.011560,0.065799,0.137521,0.252453,0.814146,0.162265,0.115365,0.072728,0.079740,0.039066,0.033009,0.019323,0.019834,0.017717,0.028938,27.241560,23.482042,1.443744,0.323404,57.457817,125.244591,255.362610,30.333355,18.869150,1.501426,0.249217,68.626724,109.831757,0.000000,0.000000,8.185927,0.355696,1.698442,4.112799,9.002645,17.889521,24.398715,22.337820,21.080330,32.204946,45.377573,50.445558,53.612883,55.607240,43.830802,30.392252,23.296619,15.592860,7.807180,6.206518,0.000000,0.000000,13.611759,0.000000,0.092340,0.000047,0.000000,131.749985,113.066635,113.066635,0.000000,2.696105,0.001106,0.000000,0.000000,59.224396,1.891588,4722.557617,0.000000,1.491266,0.179805,0.000000,180.875275,24.998838,4455.568359,0.000000,1.084797,0.699773,54.195530,0.010741,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,225.331573,52.682236,36.088402,12.975688,0.738715,0.876426,59.817257,1111.564575,50.140919,49.328757,27.682148,18.724038,2.747929
2001,4,100,10,17.000000,0.058344,0.067517,0.139503,0.192600,0.215849,0.235851,0.223289,0.211048,0.214677,0.226915,0.252221,0.268068,0.278044,0.292470,0.304121,0.310257,0.311417,0.311823,0.694322,1.144224,3.462987,4.969171,7.045426,6.348725,5.166724,4.504486,5.806271,4.882459,3.105365,1.816847,1.539400,1.161771,1.101500,0.035858,0.051470,0.065108,0.210635,0.781092,0.173495,0.119398,0.066912,0.075233,0.038049,0.033033,0.020081,0.020747,0.019399,0.029478,23.664854,21.912622,1.317658,0.316108,51.234680,124.442413,255.362793,26.248217,17.776579,1.377357,0.239893,62.399132,109.853729,0.700000,0.000000,5.888458,0.291719,0.675171,2.790056,7.703996,16.188670,23.585069,22.328900,21.104790,32.201544,45.382942,50.444219,53.613598,55.608850,43.870460,30.412110,23.269243,15.570842,7.795578,5.409667,0.000000,0.000000,60.807018,0.000000,0.113382,0.000173,0.000000,132.449982,118.476311,118.476311,0.000000,2.798633,0.001278,0.000000,0.000000,54.498028,1.761103,4712.957031,0.000000,1.593126,0.208188,0.000000,179.226135,22.857420,4454.614258,0.000000,4.778752,0.693555,53.714672,0.010646,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,227.149979,53.306618,36.562885,12.619180,0.623435,0.821154,58.690491,1110.948242,64.501209,43.520720,23.139179,18.031033,4.244530
