Summary_file = lysS113.sum
Title = south lysimeter
year,month,day,day_month,period,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),sw(10),sw(11),sw(12),sw(13),sw(14),sw(15),sw(16),sw(17),sw(18),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3(9),no3(10),no3(11),no3(12),no3(13),no3(14),no3(15),nh4(1),nh4(2),nh4(3),nh4(4),nh4(5),nh4(6),nh4(7),nh4(8),nh4(9),nh4(10),nh4(11),nh4(12),nh4(13),nh4(14),nh4(15),no3_025,no3_2590,nh4_025,nh4_2590,sw_dep_025,sw_dep_2590,sw_dep_90180,no3_030,no3_3080,nh4_030,nh4_3080,sw_dep_030,sw_dep_3080,rain,T,ET,swdep(1),swdep(2),swdep(3),swdep(4),swdep(5),swdep(6),swdep(7),swdep(8),swdep(9),swdep(10),swdep(11),swdep(12),swdep(13),swdep(14),swdep(15),swdep(16),swdep(17),swdep(18),es,runoff,drain,eo,h,drain_25,drain_90,drain_180,cum_rain,cum_ET,cum_E,cum_T,cdrain_25,cdrain_90,cdrain180,cum_drain,no3(),nh4(),nit_tot(),leach_no3,cleach_25,cleach_90,urea(),biom_n(),fom_n(),hum_n(),sum@soiln2_dnit[],sum@soiln2_dlt_n_min[],residue_n,residue_wt,residue_cover,L_dlt_n_fixed,P_dlt_n_fixed,W_biomass_n,W_root_n,L_biomass_n,L_root_n,C_biomass_n,C_root_n,P_biomass_n,P_root_n,cum_nmin010,cum_nmin1020,cum_nmin2030,no3_010,nh4_010,fom_n_010,biom_n_010,hum_n_010,no3_sol_20,no3_sol_30,no3_sol_50,no3_sol_90,cumnetdrain120
1995,2,32,1,     5.000,     0.131,     0.208,     0.228,     0.245,     0.256,     0.258,     0.267,     0.292,     0.286,     0.224,     0.246,     0.266,     0.278,     0.297,     0.306,     0.315,     0.316,     0.317,     0.097,     0.275,     0.442,     0.630,     1.400,     2.206,     1.836,     1.284,     0.804,     0.128,     0.045,     0.025,     0.000,     0.029,     0.058,     0.050,     0.087,     0.128,     0.245,     0.622,     0.193,     0.069,     0.015,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     5.050,     4.075,     1.325,     0.084,    62.061,   149.286,   255.955,     5.968,     3.134,     1.360,     0.049,    75.420,   130.305,     0.000,     0.194,     6.680,     0.654,     2.078,     4.561,     9.812,    19.193,    25.763,    26.717,    29.238,    42.932,    44.777,    49.271,    53.201,    55.662,    44.489,    30.642,    23.595,    15.811,     7.920,     3.564,     0.000,     0.000,     6.463,     0.000,    -0.050,     0.000,     0.000,   136.690,   100.265,    56.589,    43.676,    33.889,     0.000,     0.000,     0.000,     9.333,     1.410,  4621.345,     0.000,     2.817,     0.000,     0.000,   106.032,     6.264,  4498.306,     0.005,     0.287,     4.463,   200.376,     0.040,     0.008,     0.000,     0.000,?,     2.651,     3.876,     0.000,     0.000,     0.000,     0.000,    21.688,     5.250,     3.410,     1.911,     0.717,     0.522,    55.569,  1145.157,     6.425,     7.295,     6.873,     1.873,   -11.393
1995,2,45,14,     5.000,     0.061,     0.080,     0.176,     0.206,     0.225,     0.239,     0.247,     0.270,     0.271,     0.242,     0.246,     0.266,     0.278,     0.297,     0.307,     0.314,     0.315,     0.316,     0.212,     0.412,     1.362,     1.827,     2.147,     2.406,     1.890,     1.306,     0.889,     0.128,     0.030,     0.015,     0.000,     0.020,     0.051,     0.045,     0.061,     0.105,     0.257,     0.759,     0.129,     0.067,     0.027,     0.019,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     8.366,     4.228,     1.356,     0.113,    53.644,   140.907,   255.959,     9.311,     3.268,     1.390,     0.079,    65.977,   128.367,     3.200,     3.796,    17.699,     0.305,     0.802,     3.519,     8.256,    16.864,    23.898,    24.666,    26.990,    40.711,    48.333,    49.284,    53.201,    55.666,    44.529,    30.697,    23.555,    15.771,     7.898,    10.619,     0.000,     0.000,    80.424,     0.000,    -0.297,     0.006,     0.000,   139.890,   114.839,    67.208,    47.631,    33.636,     0.007,     0.000,     0.000,    12.768,     1.468,  4621.976,     0.000,     2.826,     0.000,     0.000,   105.198,     5.843,  4496.699,     0.008,     3.747,     4.584,   206.428,     0.041,     0.038,     0.000,     0.000,?,     2.699,     3.788,     0.000,     0.000,     0.000,     0.000,    24.131,     5.766,     3.681,     4.529,     0.721,     0.469,    54.168,  1144.246,    22.134,    12.732,     7.662,     2.184,   -11.399
1995,3,60,1,     5.000,     0.058,     0.065,     0.115,     0.186,     0.211,     0.225,     0.231,     0.254,     0.258,     0.245,     0.247,     0.266,     0.278,     0.297,     0.307,     0.313,     0.315,     0.315,     0.341,     0.556,     1.472,     3.165,     3.448,     2.748,     2.069,     1.433,     1.081,     0.117,     0.009,     0.001,     0.000,     0.010,     0.043,     0.043,     0.055,     0.072,     0.272,     0.957,     0.160,     0.092,     0.046,     0.036,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    11.730,     4.704,     1.559,     0.174,    48.988,   134.392,   255.958,    12.764,     3.665,     1.605,     0.128,    60.539,   124.738,     2.790,     6.106,    11.817,     0.288,     0.653,     2.305,     7.440,    15.797,    22.505,    23.102,    25.404,    38.714,    49.069,    49.334,    53.202,    55.671,    44.579,    30.736,    23.501,    15.727,     7.875,     5.617,     0.000,     0.000,    89.639,     0.000,    -0.050,     0.024,     0.000,   142.680,   126.669,    72.824,    53.845,    33.592,     0.031,     0.000,     0.000,    16.568,     1.734,  4622.494,     0.000,     2.859,     0.000,     0.000,   104.160,     5.357,  4494.676,     0.000,     4.544,     4.659,   210.175,     0.042,     0.007,     0.000,     0.000,?,     2.742,     3.688,     0.000,     0.000,     0.000,     0.000,    26.515,     6.503,     4.094,     6.683,     0.761,     0.434,    52.911,  1143.245,    42.538,    21.827,     8.955,     2.792,   -11.423
1995,3,75,16,     5.000,     0.055,     0.058,     0.066,     0.162,     0.196,     0.213,     0.215,     0.235,     0.242,     0.246,     0.247,     0.266,     0.278,     0.298,     0.307,     0.312,     0.313,     0.314,     0.501,     0.749,     1.238,     3.767,     4.731,     3.150,     2.241,     1.553,     1.268,     0.157,     0.002,     0.001,     0.000,     0.002,     0.037,     0.042,     0.056,     0.081,     0.143,     0.848,     0.130,     0.075,     0.040,     0.043,     0.006,     0.000,     0.000,     0.000,     0.000,     0.000,    14.136,     5.220,     1.300,     0.164,    44.629,   127.325,   255.872,    15.257,     4.098,     1.337,     0.126,    55.377,   119.786,     0.000,     7.929,    10.191,     0.273,     0.577,     1.327,     6.484,    14.696,    21.272,    21.497,    23.545,    36.312,    49.181,    49.397,    53.203,    55.676,    44.629,    30.730,    23.419,    15.670,     7.847,     2.191,     0.000,     0.000,    80.107,     0.000,    -0.004,     0.030,     0.000,   142.680,   136.835,    75.014,    61.821,    33.589,     0.061,     0.000,     0.000,    19.471,     1.464,  4622.728,     0.000,     2.904,     0.000,     0.000,   103.350,     5.293,  4493.150,     0.000,     3.398,     4.719,   213.129,     0.042,     0.004,     0.000,     0.000,?,     2.809,     3.588,     0.000,     0.000,     0.000,     0.000,    27.883,     7.129,     4.465,     7.832,     0.605,     0.448,    52.239,  1142.621,    58.094,    32.193,    10.425,     3.493,   -11.540
1995,3,90,31,     5.000,     0.054,     0.056,     0.062,     0.128,     0.182,     0.205,     0.206,     0.222,     0.228,     0.244,     0.247,     0.266,     0.278,     0.298,     0.305,     0.310,     0.312,     0.312,     0.603,     0.892,     1.416,     3.456,     5.545,     3.535,     2.401,     1.642,     1.401,     0.210,     0.001,     0.001,     0.000,     0.000,     0.031,     0.042,     0.057,     0.081,     0.059,     0.566,     0.091,     0.057,     0.039,     0.042,     0.009,     0.000,     0.000,     0.000,     0.000,     0.000,    15.447,     5.655,     0.896,     0.147,    41.381,   122.270,   255.477,    16.648,     4.453,     0.924,     0.119,    51.672,   115.596,     0.000,     7.176,     8.688,     0.270,     0.563,     1.246,     5.137,    13.650,    20.515,    20.582,    22.193,    34.252,    48.860,    49.456,    53.204,    55.682,    44.668,    30.543,    23.268,    15.580,     7.804,     1.491,     0.000,     0.000,    61.396,     0.000,     0.000,     0.030,     0.000,   142.680,   145.098,    76.506,    68.592,    33.589,     0.090,     0.000,     0.000,    21.207,     1.043,  4623.001,     0.000,     2.958,     0.000,     0.000,   102.985,     5.548,  4492.219,     0.000,     2.066,     5.027,   228.546,     0.045,     0.003,     0.000,     0.000,?,     2.849,     3.485,     0.000,     0.000,     0.000,     0.000,    28.502,     7.541,     4.741,     8.215,     0.428,     0.494,    51.956,  1142.326,    67.277,    40.624,    11.667,     4.090,   -11.967
1995,4,101,11,     5.000,     0.072,     0.171,     0.203,     0.218,     0.209,     0.204,     0.204,     0.220,     0.227,     0.244,     0.247,     0.266,     0.278,     0.298,     0.305,     0.309,     0.311,     0.311,     0.164,     0.589,     1.021,     3.080,     6.096,     3.394,     2.236,     1.552,     1.363,     0.237,     0.001,     0.001,     0.000,     0.000,     0.027,     0.030,     0.057,     0.111,     0.144,     0.384,     0.076,     0.054,     0.038,     0.040,     0.008,     0.000,     0.000,     0.000,     0.000,     0.000,    14.344,     5.389,     0.802,     0.140,    50.857,   121.501,   255.363,    15.462,     4.270,     0.829,     0.113,    61.059,   115.029,    16.570,     1.217,     7.076,     0.359,     1.705,     4.065,     8.705,    15.666,    20.357,    20.403,    21.987,    34.008,    48.833,    49.491,    53.205,    55.687,    44.687,    30.506,    23.211,    15.539,     7.782,     6.720,     0.000,     0.000,    32.127,     0.000,     0.000,     0.017,     0.000,   159.250,   152.944,    83.225,    69.719,    33.589,     0.106,     0.000,     0.000,    19.828,     0.942,  4623.230,     0.000,     3.002,     0.000,     0.000,   103.338,     7.251,  4491.871,     0.000,     0.850,     6.033,   261.839,     0.052,     0.155,     0.000,     0.000,?,     0.878,     3.278,     0.000,     0.000,     0.000,     0.000,    28.786,     7.697,     4.853,     6.886,     0.470,     0.641,    52.183,  1142.228,    35.377,    38.912,    10.957,     4.007,   -12.099
1995,4,102,12,     6.000,     0.068,     0.150,     0.196,     0.213,     0.209,     0.204,     0.204,     0.220,     0.227,     0.244,     0.247,     0.266,     0.278,     0.298,     0.305,     0.309,     0.311,     0.311,     0.165,     0.583,     1.131,     3.022,     6.130,     3.419,     2.247,     1.560,     1.373,     0.242,     0.001,     0.001,     0.000,     0.001,     0.027,     0.042,     0.074,     0.151,     0.231,     0.432,     0.092,     0.070,     0.053,     0.058,     0.023,     0.001,     0.001,     0.001,     0.003,     0.003,    14.450,     5.423,     1.022,     0.205,    50.328,   121.504,   255.365,    15.573,     4.299,     1.057,     0.169,    60.529,   115.026,     0.000,     0.001,     0.954,     0.342,     1.501,     3.916,     8.507,    15.702,    20.360,    20.403,    21.987,    34.007,    48.831,    49.494,    53.205,    55.687,    44.689,    30.507,    23.211,    15.538,     7.781,     0.528,     0.000,     0.000,     2.900,     0.000,     0.000,     0.002,     0.000,     0.000,     0.528,     0.528,     0.000,     0.000,     0.002,     0.000,     0.000,    19.971,     1.237,  4656.525,     0.000,     0.004,     0.000,     0.000,   103.956,    39.497,  4491.864,     0.000,     0.234,    14.351,   416.551,     0.080,     0.000,     0.000,     0.000,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    28.859,     7.725,     4.880,     6.944,     0.642,     3.250,    52.388,  1142.219,    35.517,    39.041,    11.012,     4.037,     0.001
1995,4,117,27,     6.000,     0.062,     0.087,     0.179,     0.207,     0.223,     0.215,     0.204,     0.220,     0.227,     0.244,     0.248,     0.266,     0.278,     0.298,     0.305,     0.309,     0.310,     0.311,     0.336,     0.698,     2.102,     3.408,     6.849,     4.379,     2.611,     1.852,     1.730,     0.481,     0.020,     0.012,     0.010,     0.042,     0.057,     0.109,     0.143,     0.214,     0.387,     0.614,     0.163,     0.139,     0.117,     0.139,     0.091,     0.006,     0.005,     0.004,     0.018,     0.013,    17.772,     6.684,     1.630,     0.489,    51.292,   122.697,   255.387,    19.077,     5.369,     1.700,     0.417,    61.494,   114.983,    12.000,     0.000,    11.263,     0.310,     0.866,     3.573,     8.267,    16.729,    21.547,    20.404,    21.986,    33.990,    48.805,    49.540,    53.207,    55.693,    44.714,    30.513,    23.200,    15.520,     7.770,    11.034,     0.000,     0.000,    41.622,     0.000,     0.000,     0.022,     0.000,    12.000,    11.561,    11.561,     0.000,     0.000,     0.024,     0.000,     0.000,    24.671,     2.170,  4660.369,     0.000,     0.074,     0.000,     0.000,   110.747,    31.301,  4491.479,     0.000,     3.926,    10.507,   304.975,     0.060,     0.000,     0.000,     0.000,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    30.236,     8.185,     5.305,     8.827,     1.058,     2.442,    53.921,  1141.898,    41.228,    40.943,    12.799,     5.091,    -0.001
1995,4,119,29,     6.000,     0.060,     0.076,     0.171,     0.204,     0.221,     0.216,     0.204,     0.220,     0.227,     0.244,     0.248,     0.266,     0.278,     0.298,     0.305,     0.309,     0.310,     0.311,     0.360,     0.659,     2.207,     3.560,     6.880,     4.464,     2.668,     1.898,     1.786,     0.520,     0.023,     0.014,     0.012,     0.049,     0.061,     0.109,     0.141,     0.189,     0.349,     0.594,     0.160,     0.137,     0.115,     0.137,     0.091,     0.006,     0.005,     0.004,     0.017,     0.013,    18.130,     6.884,     1.542,     0.483,    50.778,   122.708,   255.390,    19.464,     5.538,     1.610,     0.412,    60.980,   114.976,     0.000,     0.000,     0.568,     0.302,     0.760,     3.426,     8.142,    16.590,    21.558,    20.404,    21.986,    33.987,    48.801,    49.546,    53.207,    55.694,    44.717,    30.514,    23.198,    15.518,     7.769,     0.513,     0.000,     0.000,     5.615,     0.000,     0.000,     0.003,     0.000,    12.000,    12.074,    12.074,     0.000,     0.000,     0.027,     0.000,     0.000,    25.248,     2.074,  4660.368,     0.000,     0.085,     0.001,     0.000,   111.221,    30.423,  4491.403,     0.000,     0.481,    10.507,   304.975,     0.060,     0.000,     0.000,     0.000,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    30.396,     8.246,     5.358,     9.079,     0.986,     2.362,    53.896,  1141.844,    43.728,    41.467,    13.078,     5.256,     0.001
1995,4,120,30,     6.000,     0.122,     0.086,     0.169,     0.202,     0.220,     0.216,     0.204,     0.220,     0.227,     0.244,     0.248,     0.266,     0.278,     0.298,     0.305,     0.309,     0.310,     0.311,     0.394,     0.649,     2.237,     3.644,     6.899,     4.510,     2.701,     1.924,     1.818,     0.542,     0.025,     0.015,     0.013,     0.053,     0.064,     0.097,     0.142,     0.175,     0.330,     0.592,     0.158,     0.135,     0.113,     0.135,     0.090,     0.006,     0.005,     0.004,     0.017,     0.013,    18.333,     6.997,     1.494,     0.476,    51.032,   122.712,   255.392,    19.684,     5.635,     1.562,     0.405,    61.234,   114.972,     1.500,     0.000,     0.243,     0.608,     0.864,     3.384,     8.084,    16.530,    21.562,    20.404,    21.985,    33.986,    48.799,    49.549,    53.207,    55.694,    44.719,    30.514,    23.198,    15.517,     7.768,     1.248,     0.000,     0.000,     2.317,     0.000,     0.000,     0.002,     0.000,    13.500,    13.322,    13.322,     0.000,     0.000,     0.028,     0.000,     0.000,    25.577,     2.020,  4660.370,     0.000,     0.091,     0.001,     0.000,   111.469,    29.948,  4491.355,     0.000,     0.275,    10.507,   304.975,     0.060,     0.000,     0.000,     0.000,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    30.491,     8.280,     5.388,     9.224,     0.941,     2.317,    53.878,  1141.811,    45.083,    41.740,    13.238,     5.349,    -0.000
1995,5,129,9,     6.000,     0.256,     0.257,     0.257,     0.259,     0.258,     0.254,     0.262,     0.286,     0.266,     0.245,     0.248,     0.266,     0.278,     0.298,     0.305,     0.309,     0.310,     0.311,     0.410,     0.627,     1.007,     1.836,     4.822,     6.725,     5.284,     3.738,     2.756,     0.704,     0.041,     0.024,     0.021,     0.080,     0.082,     0.108,     0.164,     0.268,     0.484,     0.662,     0.197,     0.128,     0.110,     0.149,     0.087,     0.007,     0.005,     0.005,     0.016,     0.011,    15.427,    12.502,     1.883,     0.478,    64.112,   144.887,   255.406,    18.069,     9.840,     1.947,     0.410,    77.231,   130.495,    47.500,     0.000,    16.015,     1.281,     2.566,     5.141,    10.373,    19.358,    25.393,    26.238,    28.617,    39.850,    48.909,    49.577,    53.208,    55.698,    44.733,    30.517,    23.190,    15.508,     7.763,    15.953,     0.000,     0.000,    16.572,     0.000,    18.498,     0.014,     0.000,    61.000,    29.275,    29.275,     0.000,    18.467,     0.042,     0.000,     0.000,    28.255,     2.407,  4663.180,     0.000,     4.943,     0.006,     0.000,   114.400,    26.991,  4491.127,     0.274,     1.969,     7.421,   215.417,     0.042,     0.000,     0.000,     0.000,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.088,     0.021,     0.018,     5.487,     1.245,     2.063,    54.913,  1141.655,    17.705,    24.909,    20.139,     6.915,    -0.002
1995,5,144,24,     6.000,     0.261,     0.261,     0.262,     0.264,     0.261,     0.255,     0.262,     0.287,     0.290,     0.319,     0.325,     0.328,     0.339,     0.345,     0.317,     0.309,     0.310,     0.310,     0.124,     0.189,     0.303,     0.555,     1.397,     3.129,     4.390,     5.312,     6.892,     5.827,     2.402,     0.702,     0.168,     0.132,     0.107,     0.084,     0.127,     0.207,     0.377,     0.511,     0.256,     0.150,     0.112,     0.142,     0.110,     0.030,     0.017,     0.010,     0.018,     0.010,     5.697,    23.622,     1.562,     0.529,    64.747,   156.346,   295.842,     7.892,    20.226,     1.637,     0.439,    77.848,   149.062,    92.100,     0.000,    24.566,     1.305,     2.614,     5.238,    10.553,    19.585,    25.452,    26.202,    28.663,    43.526,    63.772,    65.007,    65.681,    67.833,    51.716,    31.671,    23.188,    15.495,     7.755,    24.763,     0.000,     0.000,    25.785,     0.000,    66.694,    39.903,     0.000,   153.100,    54.037,    54.037,     0.000,    85.168,    40.479,     0.000,     0.000,    31.743,     2.166,  4665.083,     0.000,    17.304,     1.998,     0.000,   117.435,    22.978,  4490.761,     0.480,     2.667,     5.038,   146.247,     0.029,     0.000,     0.000,     0.000,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     1.164,     0.283,     0.239,     1.637,     0.965,     1.785,    55.479,  1141.394,     5.257,     7.133,    16.753,    15.835,    20.249
